ID,type,lng                 ,lat                 ,pack_total_weight,pack_total_volume,first_receive_tm,last_receive_tm
50054,2,116.657571 ,39.936746 ,0.32679,0.6665,10:30,11:00
50055,2,116.259966 ,39.902255 ,0.1869,0.3859,08:30,10:00
50056,2,116.428845 ,39.977030 ,0.01112,0.0371,08:00,09:30
50057,2,116.116080 ,40.043544 ,0.0828,0.1169,10:00,12:00
50058,2,116.489800 ,39.986323 ,0.0202,0.0475,09:00,11:00
50059,2,116.677240 ,40.003634 ,0.01536,0.0446,10:00,12:00
50060,2,116.554579 ,39.988100 ,0.07945,0.2524,09:00,11:00
50061,2,116.269235 ,40.142660 ,0.01292,0.0287,09:30,10:00
50062,2,116.390683 ,39.869448 ,0.01869,0.0386,10:30,11:00
50063,2,116.443659 ,40.085047 ,0.11044,0.2565,10:00,10:30
50064,2,116.451792 ,40.123530 ,0.19803,0.4382,08:00,09:30
50065,2,116.300304 ,39.988022 ,0.183,0.4942,08:00,10:00
50066,2,116.183096 ,39.701018 ,0.016924,0.0873,08:00,10:00
50067,2,116.271700 ,39.696305 ,0.09749,0.2419,08:00,09:30
50068,2,116.195216 ,39.828493 ,0.07872,0.5407,08:30,10:30
50069,2,116.476932 ,39.879978 ,0.00371,0.0066,09:30,11:30
50070,2,116.225847 ,40.143419 ,0.00236,0.0131,09:00,11:00
50071,2,116.418194 ,39.935658 ,0.25534,0.644,08:30,10:30
50072,2,116.325976 ,40.165618 ,0.0112,0.0672,09:30,11:30
50073,2,116.301821 ,39.788007 ,0.0116,0.131,09:00,10:30
50074,2,116.357250 ,39.877552 ,0.0743,0.1762,10:00,12:00
50075,2,116.408927 ,39.862725 ,0.0042,0.084,09:30,11:00
50076,2,116.607442 ,39.980989 ,0.00243,0.0066,09:00,11:00
50077,2,116.264527 ,39.904420 ,0.0068,0.0128,10:00,11:30
50078,2,116.348770 ,39.709968 ,0.00138,0.0172,08:00,09:30
50079,2,116.526961 ,39.813701 ,0.0037,0.0121,09:00,10:00
50080,2,116.537335 ,39.874379 ,0.02106,0.042,08:00,09:30
50081,2,116.422373 ,39.922823 ,0.00938,0.0512,09:30,10:30
50082,2,116.317850 ,40.049692 ,0.01754,0.027,10:30,12:00
50083,2,116.558528 ,39.770781 ,0.1,1,09:00,10:00
50084,2,116.494686 ,39.859979 ,0.00872,0.0261,08:00,09:00
50085,2,116.653142 ,39.912428 ,0.05272,0.0806,10:30,11:30
50086,2,116.539637 ,40.031550 ,0.1397,0.2344,08:00,09:30
50087,2,116.437659 ,39.922118 ,0.013,0.0213,11:00,12:00
50088,2,116.414636 ,40.081922 ,0.0108,0.0178,11:00,12:00
50089,2,116.608911 ,39.943043 ,0.011,0.09,09:00,10:00
50090,2,116.240179 ,39.832163 ,0.0863,0.1883,08:00,09:00
50091,2,116.624930 ,39.922502 ,0.253,0.513,09:00,10:00
50092,2,116.443819 ,39.737954 ,0.29,2.1656,09:30,10:30
50093,2,116.157995 ,39.971411 ,0.16121,0.2592,08:00,09:00
50094,2,116.402641 ,39.869400 ,0.2554,0.447,10:00,11:00
50095,2,116.498756 ,40.137610 ,0.0128,0.084,10:00,10:30
50096,2,116.576626 ,39.932080 ,0.2241,0.3456,10:00,10:30
50097,2,116.459352 ,39.926201 ,0.018,0.006,10:30,11:00
50098,2,116.339701 ,40.000489 ,0.1745,0.3137,09:30,10:00
50099,2,116.580670 ,39.847048 ,0.200725,0.2953,09:00,09:30
50100,2,116.455124 ,39.817649 ,0.01536,0.0429,10:00,10:30
50101,2,116.414650 ,39.844925 ,0.01536,0.0429,09:30,10:00
50102,2,116.320712 ,39.911024 ,0.06,0.18,10:30,11:00
50103,2,116.187568 ,39.855124 ,0.45,1.5,08:00,10:00
50104,2,116.660333 ,39.956927 ,0.38844,0.599,10:00,12:00
50105,2,116.382861 ,39.870491 ,0.309,1.3254,08:00,09:00
50106,2,116.602154 ,39.951390 ,0.00785,0.0781,10:00,12:00
50107,2,116.598924 ,39.896730 ,0.00212,0.0146,08:00,10:00
50108,2,116.293006 ,39.907580 ,0.00775,0.1884,08:00,10:00
50109,2,116.244166 ,40.042737 ,0.00445,0.0318,08:00,10:00
50110,2,116.414572 ,40.009596 ,0.00456,0.0186,09:00,11:00
50111,2,116.207234 ,40.065070 ,0.0058,0.063,10:30,12:00
50112,2,116.498353 ,39.934944 ,0.15372,0.2346,09:00,10:30
50113,2,116.397493 ,39.887702 ,0.00271,0.018,08:00,09:00
50114,2,116.279376 ,39.756590 ,0.3366,2.6705,08:30,10:00
50115,2,116.374850 ,40.056219 ,0.41007,1.2156,10:00,11:00
50116,2,116.408855 ,39.920865 ,0.06531,0.1554,11:00,12:00
50117,2,116.318109 ,40.013436 ,0.21601,0.5129,10:00,11:00
50118,2,116.452279 ,39.748087 ,0.21263,0.5026,08:00,09:00
50119,2,116.393179 ,40.122868 ,0.00459,0.0313,11:00,11:30
50120,2,116.595639 ,39.929766 ,0.6358,14.6748,10:00,11:00
50121,2,116.487234 ,40.133630 ,0.06573,0.0902,10:00,10:30
50122,2,116.165116 ,39.871749 ,0.11766,0.202,08:00,08:30
50123,2,116.277710 ,40.042378 ,0.104,0.2476,10:30,11:00
50124,2,116.194162 ,40.007520 ,0.01772,0.0262,10:00,10:30
50125,2,116.566022 ,39.778848 ,0.00604,0.0112,11:00,11:30
50126,2,116.411912 ,39.916844 ,0.0924,0.6236,10:30,11:00
50127,2,116.437106 ,39.920872 ,0.637,1.0038,08:00,10:00
50128,2,116.599102 ,39.772456 ,0.0117,0.0676,09:00,11:00
50129,2,116.443319 ,39.881481 ,0.0326,0.1447,10:30,12:00
50130,2,116.390961 ,40.116369 ,0.07884,0.2609,09:00,11:00
50131,2,116.320231 ,39.954882 ,0.0518,0.2818,08:00,09:00
50132,2,116.606759 ,39.894672 ,0.0152,0.0928,10:30,12:00
50133,2,116.252625 ,40.078747 ,0.0016,0.0095,08:30,09:30
50134,2,116.647880 ,39.897239 ,0.005772,0.2365,10:00,11:30
50135,2,116.246718 ,40.040702 ,0.269715,0.4623,10:30,11:30
50136,2,116.343155 ,39.976824 ,0.15507,0.2651,10:00,11:00
50137,2,116.535963 ,40.124322 ,0.021075,0.0787,09:30,10:30
50138,2,116.169350 ,40.093857 ,0.06864,0.1164,10:00,11:00
50139,2,116.411440 ,39.956709 ,0.0357,0.2063,10:00,11:00
50140,2,116.298525 ,40.111116 ,0.118755,0.1349,09:30,10:00
50141,2,116.203074 ,39.747912 ,0.1572,0.3197,10:30,11:00
50142,2,116.097985 ,39.986269 ,0.505,3.675,08:00,08:30
50143,2,116.671750 ,39.886428 ,0.0491,0.3008,08:30,10:30
50144,2,116.293570 ,39.855023 ,0.48258,1.0337,08:00,09:00
50145,2,116.500452 ,39.783334 ,1.11048,2.5578,10:00,12:00
50146,2,116.478996 ,40.014860 ,0.00765,0.0335,08:00,09:30
50147,2,116.340721 ,40.038179 ,0.247595,0.4183,09:00,10:30
50148,2,116.459293 ,39.829528 ,0.21132,0.3945,10:00,11:30
50149,2,116.569730 ,39.803575 ,0.08968,0.125,09:00,10:30
50150,2,116.351898 ,39.825749 ,0.005035,0.0085,10:30,12:00
50151,2,116.604977 ,39.918527 ,0.525,0.6629,09:30,10:30
50152,2,116.177798 ,39.829510 ,0.3996,0.7427,09:30,10:30
50153,2,116.161266 ,39.972374 ,0.11278,0.2671,08:00,09:00
50154,2,116.120459 ,39.963404 ,0.47442,0.9376,08:00,09:00
50155,2,116.327497 ,39.772979 ,0.10693,0.1833,11:30,12:00
50156,2,116.296617 ,40.158843 ,0.55914,1.1827,09:00,10:00
50157,2,116.327706 ,39.795505 ,0.83932,1.3661,08:30,09:00
50158,2,116.259961 ,39.735708 ,0.21636,0.4373,09:30,10:00
50159,2,116.538987 ,40.054967 ,0.29188,0.5596,08:00,09:30
50160,2,116.527949 ,39.847399 ,0.33292,0.5053,08:00,10:00
50161,2,116.326410 ,39.884319 ,2.4165,3.7698,08:00,10:00
50162,2,116.583582 ,39.762536 ,0.0804,0.1293,08:30,10:00
50163,2,116.283098 ,39.777327 ,0.38532,0.6293,10:30,12:00
50164,2,116.253246 ,39.905355 ,1.5136,2.0026,08:00,09:30
50165,2,116.502255 ,39.953948 ,0.86326,1.308,08:00,09:00
50166,2,116.148390 ,39.867188 ,1.84514,2.5318,10:00,11:30
50167,2,116.118358 ,39.744257 ,0.14086,0.3271,10:00,11:00
50168,2,116.496966 ,40.095030 ,0.0491,0.0883,11:00,12:00
50169,2,116.443437 ,40.020307 ,0.65874,1.0411,10:30,11:30
50170,2,116.444703 ,39.860382 ,0.32556,0.5323,08:30,09:00
50171,2,116.293638 ,39.945433 ,0.6792,1.232,08:00,08:30
50172,2,116.434328 ,39.881502 ,0.3632,0.6112,10:30,11:00
50173,2,116.428901 ,40.143464 ,0.20254,0.3822,10:00,10:30
50174,2,116.306186 ,40.124993 ,0.00112,0.0081,11:00,11:30
50175,2,116.311595 ,40.016133 ,0.23264,0.4013,08:00,09:00
50176,2,116.588646 ,39.793364 ,1.34784,1.7428,10:00,12:00
50177,2,116.382400 ,39.749230 ,0.73224,1.2847,08:00,09:30
50178,2,116.393017 ,40.031609 ,0.72492,1.2061,08:00,09:00
50179,2,116.520403 ,39.925765 ,0.058,0.672,08:00,09:30
50180,2,116.268232 ,39.774478 ,0.20544,0.5029,08:00,09:00
50181,2,116.545907 ,39.809461 ,0.22022,0.3903,08:00,09:30
50182,2,116.656850 ,39.892983 ,0.37034,0.6603,09:00,10:30
50183,2,116.230996 ,39.778936 ,0.01814,0.0763,10:00,10:30
50184,2,116.364302 ,39.878255 ,2.3622,3.5099,09:00,10:00
50185,2,116.505000 ,39.852726 ,0.0615,0.0922,08:30,09:00
50186,2,116.614302 ,39.878936 ,0.57552,1.0258,11:00,12:00
50187,2,116.409102 ,40.108765 ,0.0318,0.0779,09:00,09:30
50188,2,116.489591 ,40.029592 ,1.05692,1.757,08:30,09:00
50189,2,116.233198 ,40.073006 ,0.68182,1.1769,09:30,10:00
50190,2,116.322964 ,39.871833 ,0.0031,0.0271,09:00,09:30
50191,2,116.494016 ,39.957116 ,0.56626,0.9725,08:30,10:30
50192,2,116.207093 ,39.878158 ,0.4732,0.8282,08:00,10:00
50193,2,116.447249 ,39.850796 ,0.1082,0.172,09:00,11:00
50194,2,116.250291 ,39.710107 ,0.161,0.26,08:30,10:00
50195,2,116.404770 ,40.003738 ,0.16244,0.2892,08:00,09:30
50196,2,116.416723 ,40.047786 ,0.01277,0.0793,11:00,12:00
50197,2,116.544121 ,39.865704 ,0.03604,0.0467,10:30,11:30
50198,2,116.652161 ,39.899866 ,0.1613,0.2846,11:00,12:00
50199,2,116.641990 ,40.048796 ,0.16016,0.28,11:00,11:30
50200,2,116.381163 ,39.799075 ,0.1613,0.2846,11:00,11:30
50201,2,116.117985 ,40.045386 ,0.150863,0.3025,10:30,11:00
50202,2,116.531842 ,39.829494 ,0.55542,0.9477,10:30,11:00
50203,2,116.399156 ,40.045214 ,0.28104,0.5048,10:00,12:00
50204,2,116.619314 ,40.118343 ,0.83178,1.4931,11:00,11:30
50205,2,116.322121 ,39.954517 ,0.16316,0.2577,08:00,09:00
50206,2,116.302773 ,40.105816 ,0.09882,0.2464,10:00,12:00
50207,2,116.502193 ,40.009199 ,0.03344,0.1901,08:00,09:30
50208,2,116.687858 ,39.973475 ,0.19344,0.7798,09:00,10:00
50209,2,116.526286 ,39.747875 ,0.58518,0.9445,10:00,11:00
50210,2,116.417559 ,39.969415 ,0.17438,0.3116,08:00,09:00
50211,2,116.490602 ,39.963339 ,0.2117,0.3086,09:30,10:00
50212,2,116.205366 ,40.145143 ,0.5744,1.1444,10:30,11:00
50213,2,116.473127 ,39.998621 ,0.0324,0.1633,10:00,10:30
50214,2,116.564156 ,39.919256 ,0.20394,0.4465,11:00,11:30
50215,2,116.628119 ,39.824310 ,0.24946,0.5063,09:00,11:00
50216,2,116.230168 ,40.071781 ,0.1459,0.2693,10:00,12:00
50217,2,116.376508 ,40.031323 ,0.19198,0.3631,08:00,09:30
50218,2,116.298797 ,39.952490 ,0.32254,0.6419,10:00,12:00
50219,2,116.188288 ,39.785815 ,0.07142,0.1375,10:00,11:30
50220,2,116.124940 ,39.789416 ,0.64602,1.0888,10:00,11:30
50221,2,116.257688 ,40.099361 ,0.28976,0.6194,09:00,10:00
50222,2,116.556170 ,39.936915 ,0.24486,0.7135,09:00,10:30
50223,2,116.635922 ,39.832181 ,0.14156,0.2471,11:00,11:30
50224,2,116.105126 ,39.743710 ,0.25038,0.4454,11:00,11:30
50225,2,116.466411 ,39.988646 ,0.2845,0.5822,10:30,11:00
50226,2,116.598303 ,40.050973 ,0.03142,0.0629,10:00,12:00
50227,2,116.424648 ,40.127548 ,0.31854,0.5931,08:00,10:00
50228,2,116.376915 ,39.971917 ,0.36456,0.5954,08:30,10:30
50229,2,116.707641 ,39.918890 ,0.17694,0.3358,09:30,11:00
50230,2,116.198841 ,39.708363 ,0.46222,0.7545,08:00,09:30
50231,2,116.495639 ,39.911295 ,0.40678,0.5847,09:00,10:00
50232,2,116.224640 ,39.782793 ,2.40952,4.6595,10:00,11:30
50233,2,116.568360 ,39.838198 ,0.21012,0.3324,09:00,10:00
50234,2,116.353407 ,39.932741 ,0.4147,0.6502,09:00,10:00
50235,2,116.276302 ,39.780674 ,0.11614,0.2108,08:30,09:30
50236,2,116.646199 ,39.879243 ,0.39978,0.8942,10:00,10:30
50237,2,116.326454 ,39.884205 ,0.13,0.2349,09:00,09:30
50238,2,116.470445 ,39.789310 ,0.26822,0.4799,08:30,09:00
50239,2,116.454592 ,39.919255 ,0.59058,0.7924,08:00,10:00
50240,2,116.189176 ,39.912679 ,0.01584,0.0218,10:30,12:00
50241,2,116.166430 ,39.991848 ,0.3107,0.5528,08:30,10:30
50242,2,116.312054 ,39.828131 ,0.27264,0.4649,08:00,09:30
50243,2,116.561210 ,39.972870 ,1.51588,2.6138,09:00,10:30
50244,2,116.392130 ,39.747772 ,2.13372,2.422,10:30,12:00
50245,2,116.196599 ,39.715292 ,0.30206,0.5472,08:30,09:30
50246,2,116.452815 ,40.040456 ,0.08018,0.141,08:00,09:00
50247,2,116.303852 ,40.054474 ,0.04562,0.1624,09:00,09:30
50248,2,116.413854 ,39.842250 ,0.21588,0.4979,10:00,11:00
50249,2,116.194079 ,40.014206 ,0.13018,0.236,09:30,10:00
50250,2,116.359950 ,39.831423 ,0.1307,0.2258,09:00,09:30
50251,2,116.594821 ,40.135412 ,0.0742,0.1865,10:00,12:00
50252,2,116.490828 ,39.910101 ,0.06144,0.1023,09:30,11:30
50253,2,116.466526 ,40.006020 ,1.2879,1.9648,08:00,09:00
50254,2,116.164950 ,39.929904 ,0.56492,1.119,08:00,10:00
50255,2,116.316741 ,39.924148 ,0.0194,0.0472,10:00,11:00
50256,2,116.546216 ,40.031957 ,0.13756,0.2372,09:00,09:30
50257,2,116.426810 ,39.991620 ,0.00758,0.0385,09:00,10:30
50258,2,116.545360 ,39.973302 ,1.2155,2.5901,10:30,11:30
50259,2,116.586076 ,40.077451 ,0.37338,0.6464,09:00,11:00
50260,2,116.488628 ,39.854318 ,0.69254,1.3216,10:00,11:30
50261,2,116.196319 ,40.016255 ,0.64364,0.9389,08:00,09:00
50262,2,116.522580 ,39.994541 ,0.12622,0.1668,09:00,10:30
50263,2,116.457262 ,39.996965 ,0.17098,0.3194,10:00,11:00
50264,2,116.627269 ,39.950806 ,0.16206,0.3068,10:00,11:00
50265,2,116.574121 ,39.964850 ,0.04226,0.0949,11:00,11:30
50266,2,116.305610 ,39.982041 ,0.30184,1.0194,08:30,09:00
50267,2,116.247269 ,39.861845 ,0.25526,0.4025,08:00,10:00
50268,2,116.281850 ,40.015465 ,0.20186,0.3349,09:30,11:00
50269,2,116.416580 ,39.897067 ,0.66982,1.0375,10:30,12:00
50270,2,116.286178 ,40.151132 ,0.49166,1.074,08:00,09:30
50271,2,116.437591 ,40.100138 ,0.5268,0.796,10:00,10:30
50272,2,116.379866 ,39.890645 ,0.76038,1.2953,09:00,10:00
50273,2,116.454306 ,39.890242 ,0.05224,0.0979,08:30,09:00
50274,2,116.374103 ,39.802001 ,0.4292,0.6967,11:30,12:00
50275,2,116.237082 ,39.954380 ,0.02806,0.1011,10:00,12:00
50276,2,116.692244 ,39.910436 ,0.40692,0.7872,09:00,11:00
50277,2,116.186490 ,40.064186 ,0.14432,0.2852,10:00,12:00
50278,2,116.379468 ,39.910461 ,0.02104,0.0552,08:00,09:00
50279,2,116.508270 ,39.904111 ,0.18196,0.3061,10:00,11:00
50280,2,116.318873 ,40.091873 ,0.52144,1.0945,10:00,11:00
50281,2,116.543318 ,39.808051 ,2.15408,2.7353,09:30,10:30
50282,2,116.240788 ,39.929417 ,0.05598,0.1117,08:00,09:00
50283,2,116.568660 ,40.098940 ,0.34202,0.7459,09:00,09:30
50284,2,116.260495 ,39.776747 ,0.0608,0.1061,11:30,12:00
50285,2,116.535480 ,39.872472 ,0.02698,0.0437,09:00,11:00
50286,2,116.154804 ,40.075740 ,0.979,2.0031,08:00,09:00
50287,2,116.204736 ,39.841059 ,0.89576,1.3902,10:00,11:30
50288,2,116.288365 ,39.884728 ,0.68524,1.1284,09:30,10:30
50289,2,116.123738 ,39.745815 ,1.19014,2.1787,09:00,10:00
50290,2,116.196348 ,40.015454 ,0.1266,0.2355,10:00,11:00
50291,2,116.571708 ,39.768688 ,0.01934,0.055,11:00,11:30
50292,2,116.501301 ,39.745795 ,0.0202,0.0496,09:30,10:00
50293,2,116.114497 ,39.742268 ,0.0811,0.1409,08:30,10:30
50294,2,116.103267 ,39.757127 ,0.06088,0.1335,11:30,12:00
50295,2,116.285796 ,40.100377 ,0.92274,1.5601,08:00,09:30
50296,2,116.110911 ,39.965585 ,0.1882,0.3211,08:30,10:00
50297,2,116.275235 ,40.131681 ,0.15678,0.2677,10:00,11:30
50298,2,116.536628 ,40.001629 ,0.24778,0.7201,08:00,09:30
50299,2,116.406051 ,39.950095 ,0.28638,0.5707,09:00,10:00
50300,2,116.284428 ,40.051582 ,0.67418,1.0293,08:30,09:30
50301,2,116.352073 ,40.018010 ,0.12042,0.247,11:30,12:00
50302,2,116.589081 ,40.047472 ,0.45682,0.6285,11:00,11:30
50303,2,116.586744 ,39.946024 ,0.14648,0.4005,09:00,11:00
50304,2,116.380842 ,39.878895 ,0.64194,1.0978,10:00,11:30
50305,2,116.617896 ,40.116010 ,0.55394,1.0674,08:00,09:30
50306,2,116.171407 ,39.996400 ,0.0185,0.0411,09:00,10:00
50307,2,116.148086 ,39.857514 ,0.0131,0.0346,08:00,09:00
50308,2,116.618180 ,39.938170 ,0.08912,0.1475,11:00,12:00
50309,2,116.361636 ,39.722082 ,0.44078,0.6534,11:00,11:30
50310,2,116.237337 ,40.097076 ,0.21,0.3146,08:30,09:00
50311,2,116.131274 ,40.039138 ,0.44406,1.0164,10:00,12:00
50312,2,116.113183 ,39.961169 ,0.37032,0.6071,08:00,10:00
50313,2,116.393513 ,39.939202 ,0.00346,0.022,08:00,09:00
50314,2,116.291622 ,40.103339 ,0.27198,0.409,08:30,10:00
50315,2,116.186690 ,40.057311 ,0.06582,0.1195,09:30,11:00
50316,2,116.513715 ,39.803730 ,0.26814,0.3877,11:00,12:00
50317,2,116.385237 ,39.947972 ,0.45738,0.62,10:30,11:30
50318,2,116.505880 ,39.851419 ,0.60598,1.0649,09:30,10:30
50319,2,116.219977 ,39.812052 ,0.69354,0.9562,08:00,09:30
50320,2,116.325840 ,39.890809 ,0.02288,0.0568,08:00,09:00
50321,2,116.545298 ,40.034099 ,1.88902,2.5364,10:00,12:00
50322,2,116.347987 ,39.711107 ,0.11504,0.2615,08:00,09:30
50323,2,116.556855 ,40.107231 ,0.33748,0.5159,09:00,10:30
50324,2,116.301181 ,40.101156 ,0.66326,1.0188,10:30,11:30
50325,2,116.675417 ,39.951002 ,0.48206,0.6323,10:00,11:00
50326,2,116.344526 ,40.113383 ,0.00108,0.0046,10:00,11:00
50327,2,116.156005 ,40.076847 ,0.06986,0.2329,10:00,10:30
50328,2,116.354903 ,39.953983 ,1.09776,1.8749,10:00,10:30
50329,2,116.556711 ,39.781191 ,0.08212,0.1749,10:00,12:00
50330,2,116.447994 ,39.776081 ,0.21456,0.6486,09:00,11:00
50331,2,116.472114 ,39.893480 ,0.1401,0.2582,10:00,11:30
50332,2,116.382612 ,39.850152 ,0.63312,0.9807,08:00,09:30
50333,2,116.389433 ,39.976760 ,0.74536,1.1255,09:00,10:30
50334,2,116.220619 ,39.774572 ,0.27132,0.5056,10:00,11:30
50335,2,116.284699 ,39.886433 ,0.06204,0.1,08:30,09:00
50336,2,116.276293 ,40.046820 ,0.00758,0.0508,11:00,11:30
50337,2,116.476034 ,39.895725 ,0.72868,1.256,10:30,11:00
50338,2,116.234340 ,40.085126 ,0.01628,0.0612,10:00,10:30
50339,2,116.597292 ,40.118362 ,1.04374,1.5011,09:00,11:00
50340,2,116.479044 ,40.104620 ,0.04084,0.084,08:00,09:00
50341,2,116.323463 ,40.035067 ,0.25998,0.4409,10:00,11:30
50342,2,116.293799 ,40.103065 ,0.2635,0.5121,08:00,09:30
50343,2,116.174784 ,39.995367 ,0.35428,0.6208,09:30,10:30
50344,2,116.375711 ,39.916697 ,0.02742,0.0503,08:30,09:30
50345,2,116.318233 ,39.872354 ,0.0349,0.0512,08:00,09:00
50346,2,116.306751 ,39.968400 ,0.01896,0.0751,11:00,11:30
50347,2,116.190337 ,40.038050 ,0.69514,1.2415,10:30,11:00
50348,2,116.557778 ,39.896102 ,0.2798,0.4803,10:00,10:30
50349,2,116.591882 ,40.048428 ,0.04532,0.0967,08:00,09:30
50350,2,116.690799 ,39.937127 ,0.25408,0.4572,09:30,11:30
50351,2,116.468578 ,40.046876 ,0.0613,0.1248,08:30,10:00
50352,2,116.148926 ,39.802400 ,0.04642,0.2583,10:00,11:00
50353,2,116.273097 ,39.934194 ,0.05234,0.1806,08:30,09:30
50354,2,116.275423 ,40.125261 ,0.00592,0.0154,08:30,09:30
50355,2,116.616325 ,39.798069 ,1.06958,1.6761,11:30,12:00
50356,2,116.518102 ,39.784189 ,0.37268,0.6443,11:00,11:30
50357,2,116.209163 ,40.148981 ,0.0553,0.1343,10:30,11:00
50358,2,116.109895 ,39.760821 ,1.53,1.9267,08:00,10:00
50359,2,116.286741 ,40.006864 ,0.49416,0.8154,08:00,09:30
50360,2,116.283083 ,40.014391 ,0.00514,0.0457,08:00,09:00
50361,2,116.304128 ,39.953552 ,0.20464,0.2828,10:00,11:30
50362,2,116.424905 ,39.858297 ,0.08522,0.1521,09:30,11:00
50363,2,116.522574 ,40.016052 ,0.85938,1.3264,09:00,10:00
50364,2,116.492481 ,40.029790 ,0.16576,0.3494,08:30,09:30
50365,2,116.457941 ,39.798649 ,0.66804,1.1577,08:00,09:00
50366,2,116.293947 ,39.850358 ,0.14998,0.2544,09:30,10:00
50367,2,116.270429 ,39.874832 ,0.12728,0.2412,10:00,12:00
50368,2,116.599793 ,39.829389 ,1.94168,2.7332,08:00,10:00
50369,2,116.600604 ,39.875702 ,0.09468,0.1346,08:00,09:30
50370,2,116.577747 ,40.043431 ,0.02376,0.0786,08:00,09:00
50371,2,116.262563 ,39.864332 ,1.24944,1.8418,08:30,09:30
50372,2,116.527514 ,39.976685 ,0.1405,0.2529,09:00,10:30
50373,2,116.525015 ,39.904077 ,0.26984,0.4477,10:00,11:00
50374,2,116.317664 ,39.997274 ,0.06032,0.217,08:30,09:30
50375,2,116.414649 ,40.082140 ,0.57092,1.1109,11:00,11:30
50376,2,116.177223 ,39.843079 ,0.2666,0.5161,09:30,11:30
