ID,type,lng                 ,lat                 ,pack_total_weight,pack_total_volume,first_receive_tm,last_receive_tm
40035,2,116.428632 ,39.942630 ,0.0665,0.21,10:00,12:00
40036,2,116.171591 ,39.916688 ,1.30302,3.7084,08:00,09:00
40037,2,116.413422 ,40.108700 ,0.2166,2.3872,10:00,12:00
40038,2,116.340421 ,39.962202 ,1.1265,2.8411,08:00,08:30
40039,2,116.490455 ,40.062981 ,0.07134,0.226,10:00,11:30
40040,2,116.173078 ,39.829917 ,0.52645,1.4019,10:00,12:00
40041,2,116.485587 ,39.749063 ,0.02228,0.0797,08:00,10:00
40042,2,116.270369 ,40.064991 ,0.04686,0.0852,10:00,12:00
40043,2,116.410394 ,39.749525 ,0.35534,0.9714,09:30,11:30
40044,2,116.367430 ,39.943948 ,0.41053,1.0724,09:00,11:00
40045,2,116.622613 ,39.828987 ,0.42054,1.0497,11:00,11:30
40046,2,116.344687 ,40.098548 ,0.43676,1.1272,10:00,10:30
40047,2,116.412047 ,39.921248 ,0.56875,1.5299,11:00,11:30
40048,2,116.666681 ,39.963302 ,0.27514,0.9197,11:30,12:00
40049,2,116.623855 ,40.034764 ,0.03424,0.0689,10:00,10:30
40050,2,116.260720 ,39.867382 ,0.2171,0.595,10:00,11:00
40051,2,116.116424 ,39.698811 ,0.16284,0.401,09:30,10:00
40052,2,116.441446 ,39.907006 ,0.6045,0.8305,11:30,12:00
40053,2,116.414931 ,40.116648 ,0.0856,0.255,10:00,10:30
40054,2,116.657571 ,39.936746 ,0.8645,1.9972,10:00,11:00
40055,2,116.259966 ,39.902255 ,0.0133,0.042,11:30,12:00
40056,2,116.428845 ,39.977030 ,0.94869,2.6216,09:00,10:00
40057,2,116.116080 ,40.043544 ,0.32608,0.8486,08:30,09:00
40058,2,116.489800 ,39.986323 ,0.01609,0.0467,09:00,10:00
40059,2,116.677240 ,40.003634 ,0.29104,3.6213,11:00,11:30
40060,2,116.554579 ,39.988100 ,1.20015,3.1026,10:00,11:00
40061,2,116.269235 ,40.142660 ,0.00484,0.016,08:00,09:00
40062,2,116.390683 ,39.869448 ,1.02208,3.1185,10:00,11:00
40063,2,116.443659 ,40.085047 ,0.06248,0.1136,11:00,12:00
40064,2,116.451792 ,40.123530 ,0.03572,0.0836,09:00,10:00
40065,2,116.300304 ,39.988022 ,0.00753,0.0188,10:00,11:00
40066,2,116.183096 ,39.701018 ,0.01706,0.0339,09:30,10:30
40067,2,116.271700 ,39.696305 ,0.34658,0.9097,10:30,11:30
40068,2,116.195216 ,39.828493 ,0.07462,0.2868,10:00,11:00
40069,2,116.476932 ,39.879978 ,0.02196,0.0505,09:30,10:30
40070,2,116.225847 ,40.143419 ,0.40267,1.0607,10:30,11:30
40071,2,116.418194 ,39.935658 ,0.1764,0.3306,11:00,11:30
40072,2,116.325976 ,40.165618 ,0.4887,1.1705,10:00,11:00
40073,2,116.301821 ,39.788007 ,1.7409,4.399,10:30,11:00
40074,2,116.357250 ,39.877552 ,0.19956,0.4459,10:00,11:00
40075,2,116.408927 ,39.862725 ,0.29121,0.7866,11:00,11:30
40076,2,116.607442 ,39.980989 ,0.37441,0.9727,10:00,11:00
40077,2,116.264527 ,39.904420 ,0.10098,0.2675,11:30,12:00
40078,2,116.348770 ,39.709968 ,0.16459,0.3525,10:00,11:00
40079,2,116.526961 ,39.813701 ,0.0141,0.125,08:00,10:00
40080,2,116.537335 ,39.874379 ,0.25708,0.6343,11:30,12:00
40081,2,116.422373 ,39.922823 ,0.03206,0.0957,08:00,09:30
40082,2,116.317850 ,40.049692 ,0.0213,0.0621,10:00,10:30
40083,2,116.558528 ,39.770781 ,0.00314,0.0219,08:00,10:00
40084,2,116.494686 ,39.859979 ,0.10644,0.2747,10:00,10:30
40085,2,116.653142 ,39.912428 ,0.10283,0.219,09:00,11:00
40086,2,116.539637 ,40.031550 ,0.0147,0.0468,10:00,12:00
40087,2,116.437659 ,39.922118 ,0.09,0.6504,08:00,10:00
40088,2,116.414636 ,40.081922 ,0.22932,0.4298,09:00,11:00
40089,2,116.608911 ,39.943043 ,0.43662,1.0091,08:00,10:00
40090,2,116.240179 ,39.832163 ,0.58817,1.5292,08:30,10:30
40091,2,116.624930 ,39.922502 ,0.11425,0.2584,08:00,10:00
40092,2,116.443819 ,39.737954 ,1.87857,6.789,10:00,12:00
40093,2,116.157995 ,39.971411 ,0.15998,0.3478,08:30,10:30
40094,2,116.402641 ,39.869400 ,0.43,1,10:00,12:00
40095,2,116.498756 ,40.137610 ,0.29988,0.562,09:30,11:00
40096,2,116.576626 ,39.932080 ,0.21362,0.499,09:00,10:30
40097,2,116.459352 ,39.926201 ,0.19764,0.4662,10:00,11:30
40098,2,116.339701 ,40.000489 ,0.02563,0.0523,09:00,10:30
40099,2,116.580670 ,39.847048 ,0.00395,0.0457,08:30,10:00
40100,2,116.455124 ,39.817649 ,0.11989,0.2685,09:00,10:30
40101,2,116.414650 ,39.844925 ,0.1149,0.2461,10:00,11:30
40102,2,116.320712 ,39.911024 ,1.4428,4.4428,09:00,10:30
40103,2,116.187568 ,39.855124 ,0.04,2.76,08:00,09:00
40104,2,116.660333 ,39.956927 ,0.1535,0.6284,11:00,12:00
40105,2,116.382861 ,39.870491 ,0.02,0.027,09:00,10:00
40106,2,116.602154 ,39.951390 ,0.09735,0.0418,11:00,12:00
40107,2,116.598924 ,39.896730 ,0.02,0.027,09:30,10:00
40108,2,116.293006 ,39.907580 ,0.06,0.1,08:30,09:00
40109,2,116.244166 ,40.042737 ,0.12005,0.1817,08:00,09:00
40110,2,116.414572 ,40.009596 ,0.1527,0.2266,09:00,09:30
40111,2,116.207234 ,40.065070 ,0.01632,0.0285,08:00,10:00
40112,2,116.498353 ,39.934944 ,0.015,0.0244,09:00,09:30
40113,2,116.397493 ,39.887702 ,0.02514,0.0365,08:00,10:00
40114,2,116.279376 ,39.756590 ,0.04012,0.0778,10:00,12:00
40115,2,116.374850 ,40.056219 ,0.1494,0.2304,09:30,11:30
40116,2,116.408855 ,39.920865 ,0.1494,0.2304,10:00,12:00
40117,2,116.318109 ,40.013436 ,0.0054,0.0507,10:00,12:00
40118,2,116.452279 ,39.748087 ,0.00272,0.0185,10:00,12:00
40119,2,116.393179 ,40.122868 ,0.01752,0.0591,10:00,11:30
40120,2,116.595639 ,39.929766 ,0.01696,0.0307,09:00,10:30
40121,2,116.487234 ,40.133630 ,0.03514,0.0523,09:30,11:00
40122,2,116.165116 ,39.871749 ,0.06784,0.215,10:30,12:00
40123,2,116.277710 ,40.042378 ,0.01542,0.0224,10:00,11:30
40124,2,116.194162 ,40.007520 ,0.06784,0.215,10:00,11:30
40125,2,116.566022 ,39.778848 ,0.18974,0.3159,08:30,10:00
40126,2,116.411912 ,39.916844 ,0.3536,2.596,09:00,10:30
40127,2,116.437106 ,39.920872 ,0.174,0.27,09:00,10:00
40128,2,116.599102 ,39.772456 ,0.0171,0.074,09:00,10:00
40129,2,116.443319 ,39.881481 ,0.01606,0.1916,09:00,10:00
40130,2,116.390961 ,40.116369 ,0.015675,0.1015,11:00,12:00
40131,2,116.320231 ,39.954882 ,0.123201,0.4362,08:00,10:00
40132,2,116.606759 ,39.894672 ,0.01225,0.046,08:00,10:00
40133,2,116.252625 ,40.078747 ,0.04764,0.379,08:30,10:30
40134,2,116.647880 ,39.897239 ,0.0108,0.0178,09:30,11:30
40135,2,116.246718 ,40.040702 ,0.06408,0.4943,10:00,11:00
40136,2,116.343155 ,39.976824 ,0.00984,0.0102,09:00,09:30
40137,2,116.535963 ,40.124322 ,0.01488,0.0821,08:00,09:00
40138,2,116.169350 ,40.093857 ,0.0408,0.0465,08:00,10:00
40139,2,116.411440 ,39.956709 ,0.00432,0.0272,08:00,10:00
40140,2,116.298525 ,40.111116 ,0.0036,0.0037,08:00,10:00
40141,2,116.203074 ,39.747912 ,0.0108,0.0178,09:30,11:00
40142,2,116.097985 ,39.986269 ,0.10272,1.6404,08:00,09:30
40143,2,116.671750 ,39.886428 ,0.20544,3.2809,08:30,10:30
40144,2,116.293570 ,39.855023 ,0.22054,0.3645,10:30,12:00
40145,2,116.500452 ,39.783334 ,0.01856,0.1386,09:00,10:00
40146,2,116.478996 ,40.014860 ,0.404,2.94,10:00,12:00
40147,2,116.340721 ,40.038179 ,0.00624,0.0123,09:30,11:00
40148,2,116.459293 ,39.829528 ,0.459,1.3502,08:00,09:30
40149,2,116.569730 ,39.803575 ,0.4572,0.8379,09:00,10:00
40150,2,116.351898 ,39.825749 ,0.5172,0.7791,10:30,11:00
40151,2,116.604977 ,39.918527 ,0.0463,0.0245,09:30,11:30
40152,2,116.177798 ,39.829510 ,0.15477,0.2666,09:00,11:00
40153,2,116.161266 ,39.972374 ,0.198305,0.3726,08:00,09:30
40154,2,116.120459 ,39.963404 ,0.00468,0.0077,08:00,09:00
40155,2,116.327497 ,39.772979 ,0.51015,2.9956,09:30,10:00
40156,2,116.296617 ,40.158843 ,0.39345,3.1723,10:00,12:00
40157,2,116.327706 ,39.795505 ,0.0492,0.2823,08:30,10:00
40158,2,116.259961 ,39.735708 ,0.0331,0.1059,10:30,12:00
40159,2,116.538987 ,40.054967 ,0.163,0.286,10:30,12:00
40160,2,116.527949 ,39.847399 ,0.0168,0.0811,08:30,10:00
40161,2,116.326410 ,39.884319 ,0.0282,0.1809,10:30,12:00
40162,2,116.583582 ,39.762536 ,0.0654,1.0392,09:00,10:00
40163,2,116.283098 ,39.777327 ,0.04744,0.5657,08:30,10:00
40164,2,116.253246 ,39.905355 ,0.57238,4.7481,08:30,09:30
40165,2,116.502255 ,39.953948 ,0.43037,3.6466,10:30,11:30
40166,2,116.148390 ,39.867188 ,0.763175,4.5794,10:00,10:30
40167,2,116.118358 ,39.744257 ,0.021,0.1014,08:00,09:30
40168,2,116.496966 ,40.095030 ,0.31441,1.0291,08:00,09:00
40169,2,116.443437 ,40.020307 ,0.50795,3.2009,10:00,10:30
40170,2,116.444703 ,39.860382 ,0.01212,0.136,10:30,11:00
40171,2,116.293638 ,39.945433 ,0.40508,1.7593,10:00,12:00
40172,2,116.434328 ,39.881502 ,0.01265,0.1014,09:30,10:30
40173,2,116.428901 ,40.143464 ,0.0474,0.0259,11:00,12:00
40174,2,116.306186 ,40.124993 ,0.00658,0.0159,09:00,09:30
40175,2,116.311595 ,40.016133 ,0.00272,0.0223,09:00,10:30
40176,2,116.588646 ,39.793364 ,0.0036,0.0195,09:00,10:00
40177,2,116.382400 ,39.749230 ,0.07848,0.1483,10:00,10:30
40178,2,116.393017 ,40.031609 ,0.0471,0.0876,09:30,10:00
40179,2,116.520403 ,39.925765 ,0.00311,0.011,08:00,09:30
40180,2,116.268232 ,39.774478 ,0.00772,0.0705,08:00,09:00
40181,2,116.545907 ,39.809461 ,0.0222,0.0602,09:00,10:00
40182,2,116.656850 ,39.892983 ,0.0028,0.0057,11:00,11:30
40183,2,116.230996 ,39.778936 ,0.0743,0.102,09:30,11:00
40184,2,116.364302 ,39.878255 ,0.014085,0.029,11:00,11:30
40185,2,116.505000 ,39.852726 ,0.09662,0.1572,08:00,10:00
40186,2,116.614302 ,39.878936 ,0.0228,0.03,08:30,10:30
40187,2,116.409102 ,40.108765 ,0.185815,0.2963,10:00,11:30
40188,2,116.489591 ,40.029592 ,0.05005,0.0941,10:30,11:30
40189,2,116.233198 ,40.073006 ,0.0072,0.0072,08:00,08:30
40190,2,116.322964 ,39.871833 ,0.02232,0.0525,09:30,10:00
40191,2,116.494016 ,39.957116 ,0.01536,0.1236,08:00,09:00
40192,2,116.207093 ,39.878158 ,0.2688,0.4297,10:00,11:00
40193,2,116.447249 ,39.850796 ,0.23268,0.4682,10:00,10:30
40194,2,116.250291 ,39.710107 ,0.21323,0.3564,10:00,12:00
40195,2,116.404770 ,40.003738 ,0.152185,0.2517,08:00,09:30
40196,2,116.416723 ,40.047786 ,0.145185,0.335,09:00,10:30
40197,2,116.544121 ,39.865704 ,0.3204,0.1256,10:30,11:30
40198,2,116.652161 ,39.899866 ,0.0089,0.0137,10:30,11:30
40199,2,116.641990 ,40.048796 ,0.04899,0.3463,09:30,11:30
40200,2,116.381163 ,39.799075 ,0.05698,0.4067,11:00,12:00
40201,2,116.117985 ,40.045386 ,0.01408,0.0952,10:00,10:30
40202,2,116.531842 ,39.829494 ,0.02772,0.1587,09:00,10:30
40203,2,116.399156 ,40.045214 ,0.00492,0.0593,11:00,11:30
40204,2,116.619314 ,40.118343 ,0.1842,1.7748,08:30,10:30
40205,2,116.322121 ,39.954517 ,0.79931,1.2236,09:30,11:00
40206,2,116.302773 ,40.105816 ,0.137076,0.4584,08:00,09:00
40207,2,116.502193 ,40.009199 ,0.009936,0.0129,11:00,11:30
40208,2,116.687858 ,39.973475 ,0.02496,0.1179,09:00,11:00
40209,2,116.526286 ,39.747875 ,0.0312,0.1474,11:00,12:00
40210,2,116.417559 ,39.969415 ,0.31328,0.5229,11:00,11:30
40211,2,116.490602 ,39.963339 ,0.0929,0.9,08:00,09:30
40212,2,116.205366 ,40.145143 ,0.11339,1.5,08:00,09:00
40213,2,116.473127 ,39.998621 ,0.13172,1.75,09:00,09:30
40214,2,116.564156 ,39.919256 ,0.0343,0.3,10:00,12:00
40215,2,116.628119 ,39.824310 ,0.0299,0.22,10:30,11:30
40216,2,116.230168 ,40.071781 ,0.03031,0.3,10:00,11:00
40217,2,116.376508 ,40.031323 ,0.00721,0.2,11:30,12:00
40218,2,116.298797 ,39.952490 ,0.01097,0.2,08:00,09:30
40219,2,116.188288 ,39.785815 ,0.01434,0.07,11:00,12:00
40220,2,116.124940 ,39.789416 ,0.00515,0.05,11:00,11:30
40221,2,116.257688 ,40.099361 ,0.02225,0.11,10:00,12:00
40222,2,116.556170 ,39.936915 ,0.01632,0.1,09:00,10:30
40223,2,116.635922 ,39.832181 ,0.00306,0.05,08:30,10:30
40224,2,116.105126 ,39.743710 ,0.007,0.09,08:00,09:30
40225,2,116.466411 ,39.988646 ,0.00719,0.05,08:30,10:00
40226,2,116.598303 ,40.050973 ,0.04141,0.74,08:00,09:30
40227,2,116.424648 ,40.127548 ,0.004,0.09,10:00,11:00
40228,2,116.376915 ,39.971917 ,0.05604,0.36,08:00,08:30
40229,2,116.707641 ,39.918890 ,0.06234,0.4,08:30,10:30
40230,2,116.198841 ,39.708363 ,0.02381,0.4,08:00,10:00
40231,2,116.495639 ,39.911295 ,0.02617,0.15,09:30,10:30
40232,2,116.224640 ,39.782793 ,0.01426,0.25,09:30,10:00
40233,2,116.568360 ,39.838198 ,0.02538,0.15,09:00,09:30
40234,2,116.353407 ,39.932741 ,0.00294,0.07,10:00,10:30
40235,2,116.276302 ,39.780674 ,0.02856,0.33,09:30,11:00
40236,2,116.646199 ,39.879243 ,0.02106,0.22,10:30,12:00
40237,2,116.326454 ,39.884205 ,0.00128,0.02,09:00,10:00
40238,2,116.470445 ,39.789310 ,0.00566,0.05,10:00,10:30
40239,2,116.454592 ,39.919255 ,0.05487,0.3,10:00,12:00
40240,2,116.189176 ,39.912679 ,0.03675,0.42,09:30,11:00
40241,2,116.166430 ,39.991848 ,0.04385,0.27,10:30,12:00
40242,2,116.312054 ,39.828131 ,0.04038,0.3,10:00,11:00
40243,2,116.561210 ,39.972870 ,0.00539,0.0141,10:00,10:30
40244,2,116.392130 ,39.747772 ,0.026,0.1434,11:00,11:30
40245,2,116.196599 ,39.715292 ,1.506,1.8954,08:30,10:30
40246,2,116.452815 ,40.040456 ,0.16092,0.2831,08:30,10:00
40247,2,116.303852 ,40.054474 ,0.505,3.675,08:00,09:00
40248,2,116.413854 ,39.842250 ,0.1768,1.1495,11:00,12:00
40249,2,116.194079 ,40.014206 ,0.432,2.8621,08:00,08:30
40250,2,116.359950 ,39.831423 ,0.0523,0.2436,10:00,12:00
40251,2,116.594821 ,40.135412 ,0.045,0.15,08:00,09:30
40252,2,116.490828 ,39.910101 ,0.43139,0.8543,10:30,12:00
40253,2,116.466526 ,40.006020 ,0.06086,0.1624,11:00,11:30
40254,2,116.164950 ,39.929904 ,0.03401,0.0788,08:00,09:00
40255,2,116.316741 ,39.924148 ,0.0755,0.4549,10:00,11:00
40256,2,116.546216 ,40.031957 ,0.1264,0.8166,10:00,10:30
40257,2,116.426810 ,39.991620 ,0.19,0.6468,08:00,09:30
40258,2,116.545360 ,39.973302 ,1.1742,3.9904,11:00,12:00
40259,2,116.586076 ,40.077451 ,0.6289,2.1386,11:00,11:30
40260,2,116.488628 ,39.854318 ,0.304,1.0311,09:30,10:00
40261,2,116.196319 ,40.016255 ,1.539,5.2277,08:00,09:30
40262,2,116.522580 ,39.994541 ,0.399,1.3545,09:00,10:00
40263,2,116.457262 ,39.996965 ,0.3097,1.0494,09:00,11:00
40264,2,116.627269 ,39.950806 ,0.00336,0.0061,09:00,10:30
40265,2,116.574121 ,39.964850 ,0.02524,0.0365,11:30,12:00
40266,2,116.305610 ,39.982041 ,0.02592,0.0626,10:00,10:30
40267,2,116.247269 ,39.861845 ,0.006,0.0299,10:00,12:00
40268,2,116.281850 ,40.015465 ,0.124172,0.2256,09:30,11:30
40269,2,116.416580 ,39.897067 ,0.00112,0.0104,11:00,12:00
40270,2,116.286178 ,40.151132 ,0.00384,0.0301,11:00,11:30
40271,2,116.437591 ,40.100138 ,0.09055,0.1376,11:30,12:00
40272,2,116.379866 ,39.890645 ,0.1775,0.2692,08:30,10:30
40273,2,116.454306 ,39.890242 ,0.3225,0.4915,08:30,10:00
40274,2,116.374103 ,39.802001 ,0.18895,0.3507,10:30,11:00
40275,2,116.237082 ,39.954380 ,0.1666,0.2419,10:00,12:00
40276,2,116.692244 ,39.910436 ,0.212314,0.7211,09:30,11:00
40277,2,116.186490 ,40.064186 ,0.19627,0.3336,08:00,08:30
40278,2,116.379468 ,39.910461 ,0.16486,0.3466,10:00,12:00
40279,2,116.508270 ,39.904111 ,0.01007,0.0171,10:30,12:00
40280,2,116.318873 ,40.091873 ,0.00112,0.0029,08:30,09:30
40281,2,116.543318 ,39.808051 ,0.16149,0.2749,10:00,12:00
40282,2,116.240788 ,39.929417 ,0.1435,0.2167,08:00,09:30
40283,2,116.568660 ,40.098940 ,0.15556,0.2766,11:30,12:00
40284,2,116.260495 ,39.776747 ,0.007167,0.013,09:00,10:00
40285,2,116.535480 ,39.872472 ,0.19966,0.3512,10:00,10:30
40286,2,116.154804 ,40.075740 ,0.4031,0.722,10:00,10:30
40287,2,116.204736 ,39.841059 ,0.188278,0.4083,09:30,11:00
40288,2,116.288365 ,39.884728 ,0.190352,1.1385,10:30,12:00
40289,2,116.123738 ,39.745815 ,0.217265,0.3536,08:30,09:30
40290,2,116.196348 ,40.015454 ,0.1007,0.2262,10:00,11:00
40291,2,116.571708 ,39.768688 ,0.23784,0.3939,10:30,11:00
40292,2,116.501301 ,39.745795 ,0.0038,0.08,09:00,10:30
40293,2,116.114497 ,39.742268 ,0.02,0.0375,10:30,11:30
40294,2,116.103267 ,39.757127 ,0.12893,0.4762,08:30,09:00
40295,2,116.285796 ,40.100377 ,0.0853,0.1609,10:00,11:30
40296,2,116.110911 ,39.965585 ,0.00348,0.0314,08:30,09:30
40297,2,116.275235 ,40.131681 ,0.00538,0.034,11:30,12:00
40298,2,116.536628 ,40.001629 ,0.00348,0.0314,10:00,10:30
40299,2,116.406051 ,39.950095 ,0.00348,0.0314,10:00,11:30
40300,2,116.284428 ,40.051582 ,0.00348,0.0314,08:00,09:00
40301,2,116.352073 ,40.018010 ,0.00348,0.0314,08:00,10:00
40302,2,116.589081 ,40.047472 ,0.18769,0.4139,08:30,09:30
40303,2,116.586744 ,39.946024 ,0.18376,0.3214,08:30,10:00
40304,2,116.380842 ,39.878895 ,0.02,0.1,10:00,10:30
40305,2,116.617896 ,40.116010 ,0.0312,0.3,09:30,11:30
40306,2,116.171407 ,39.996400 ,0.69,2.3,08:00,09:30
40307,2,116.148086 ,39.857514 ,0.225,0.75,09:00,10:00
40308,2,116.618180 ,39.938170 ,0.003144,0.005,11:00,11:30
40309,2,116.361636 ,39.722082 ,0.01236,0.0498,09:00,11:00
40310,2,116.237337 ,40.097076 ,0.0504,0.4278,10:00,11:30
40311,2,116.131274 ,40.039138 ,0.0406,0.1087,08:00,08:30
40312,2,116.113183 ,39.961169 ,0.0028,0.0178,10:00,12:00
40313,2,116.393513 ,39.939202 ,0.00772,0.1558,09:00,10:00
40314,2,116.291622 ,40.103339 ,0.0114,0.0507,09:00,09:30
40315,2,116.186690 ,40.057311 ,0.0095,0.0423,08:30,10:00
40316,2,116.513715 ,39.803730 ,0.273,0.62,11:00,12:00
40317,2,116.385237 ,39.947972 ,0.21902,0.9326,08:00,09:30
40318,2,116.505880 ,39.851419 ,0.2244,0.5944,08:30,10:00
40319,2,116.219977 ,39.812052 ,0.1111,0.2091,08:00,10:00
40320,2,116.325840 ,39.890809 ,0.08382,0.1535,10:00,11:30
40321,2,116.545298 ,40.034099 ,0.034825,0.1047,09:00,09:30
40322,2,116.347987 ,39.711107 ,0.05887,0.1857,10:00,12:00
40323,2,116.556855 ,40.107231 ,0.001131,0.0033,10:30,12:00
40324,2,116.301181 ,40.101156 ,0.00335,0.0168,10:00,11:00
40325,2,116.675417 ,39.951002 ,0.0047,0.0234,09:30,11:30
40326,2,116.344526 ,40.113383 ,0.00335,0.0168,08:00,09:30
40327,2,116.156005 ,40.076847 ,0.0132,0.0184,08:00,09:00
40328,2,116.354903 ,39.953983 ,0.00645,0.0335,09:30,10:00
40329,2,116.556711 ,39.781191 ,0.003618,0.0278,09:30,11:30
40330,2,116.447994 ,39.776081 ,0.0056,0.0099,09:00,10:30
40331,2,116.472114 ,39.893480 ,0.01903,0.0418,11:00,11:30
40332,2,116.382612 ,39.850152 ,0.0255,0.0307,09:00,11:00
40333,2,116.389433 ,39.976760 ,0.07775,0.1944,11:30,12:00
40334,2,116.220619 ,39.774572 ,0.00648,0.0091,08:00,09:30
40335,2,116.284699 ,39.886433 ,0.03306,0.0539,09:30,10:00
40336,2,116.276293 ,40.046820 ,0.0897,0.1239,10:00,12:00
40337,2,116.476034 ,39.895725 ,0.0122,0.0781,10:00,11:00
40338,2,116.234340 ,40.085126 ,0.0586,0.5694,08:00,08:30
40339,2,116.597292 ,40.118362 ,0.0147,0.2512,08:30,10:00
40340,2,116.479044 ,40.104620 ,0.0141,0.0712,08:00,09:30
40341,2,116.323463 ,40.035067 ,0.0127,0.1315,09:30,10:30
40342,2,116.293799 ,40.103065 ,0.0186,0.0928,08:00,09:30
40343,2,116.174784 ,39.995367 ,0.0778,0.0827,08:00,09:30
40344,2,116.375711 ,39.916697 ,0.0042,0.0216,08:30,09:30
40345,2,116.318233 ,39.872354 ,0.00345,0.0965,10:00,10:30
40346,2,116.306751 ,39.968400 ,0.0104,0.0688,10:00,12:00
40347,2,116.190337 ,40.038050 ,0.04155,0.0835,10:00,11:30
40348,2,116.557778 ,39.896102 ,0.15428,0.2729,09:00,10:00
40349,2,116.591882 ,40.048428 ,0.387622,0.6898,10:00,12:00
40350,2,116.690799 ,39.937127 ,0.57551,1.9678,09:30,11:00
40351,2,116.468578 ,40.046876 ,0.0086,0.0127,08:00,10:00
40352,2,116.148926 ,39.802400 ,1.3446,2.0733,10:00,11:30
40353,2,116.273097 ,39.934194 ,0.09628,0.8183,08:00,09:00
40354,2,116.275423 ,40.125261 ,0.0848,0.4364,11:00,11:30
40355,2,116.616325 ,39.798069 ,0.108,0.1782,09:00,10:30
40356,2,116.518102 ,39.784189 ,0.0144,0.0163,11:00,12:00
40357,2,116.209163 ,40.148981 ,0.0013,0.0115,10:00,10:30
40358,2,116.109895 ,39.760821 ,0.00411,0.0326,11:30,12:00
40359,2,116.286741 ,40.006864 ,0.0075,0.0132,08:00,09:30
40360,2,116.283083 ,40.014391 ,0.0014,0.0077,11:00,12:00
40361,2,116.304128 ,39.953552 ,0.0198,0.1117,10:30,11:00
40362,2,116.424905 ,39.858297 ,0.0078,0.0214,09:00,11:00
40363,2,116.522574 ,40.016052 ,0.01258,0.0178,11:00,12:00
40364,2,116.492481 ,40.029790 ,0.57825,0.7869,11:00,11:30
40365,2,116.457941 ,39.798649 ,0.0429,0.0646,09:00,11:00
40366,2,116.293947 ,39.850358 ,0.025175,0.0426,09:30,10:30
40367,2,116.270429 ,39.874832 ,0.58783,1.1081,09:00,11:00
40368,2,116.599793 ,39.829389 ,0.149776,0.4279,08:00,09:30
40369,2,116.600604 ,39.875702 ,0.00985,0.037,10:30,11:30
40370,2,116.577747 ,40.043431 ,0.03378,0.0567,11:00,11:30
40371,2,116.262563 ,39.864332 ,0.0743,0.1762,08:00,09:30
40372,2,116.527514 ,39.976685 ,0.00581,0.0109,11:00,12:00
40373,2,116.525015 ,39.904077 ,0.200005,0.341,11:00,11:30
40374,2,116.317664 ,39.997274 ,0.19896,0.2846,09:30,11:00
40375,2,116.414649 ,40.082140 ,0.10271,0.1833,09:00,09:30
40376,2,116.177223 ,39.843079 ,0.015,0.0191,10:30,12:00
40377,2,116.312071 ,39.766690 ,0.26854,0.4301,10:00,11:30
40378,2,116.589897 ,39.761889 ,0.0432,0.0713,09:00,10:00
